level,rep,group,diet_no,ratio,yeast,sugar,CFU_AP,CFU_LB,Fecundity,Weight,Protein,Glucose,TAG,Average_counts_L,Average_counts_D,sleep_time_L,sleep_time_D
45,6,AP,2,01:07,5.625,39.375,,,,,,,,,,,
45,6,AP+LB,2,01:07,5.625,39.375,,,,,,,,,,,
45,6,AX,2,01:07,5.625,39.375,0,0,,,,,,,,,
45,6,CV,2,01:07,5.625,39.375,,,,1.258,0.414736988,0.019986225,0.098414332,,,,
45,6,LB,2,01:07,5.625,39.375,,,,,,,,,,,
45,7,AP,2,01:07,5.625,39.375,,,,,,,,,,,
45,7,AP+LB,2,01:07,5.625,39.375,,,,,,,,,,,
45,7,AX,2,01:07,5.625,39.375,0,0,,,,,,,,,
45,7,CV,2,01:07,5.625,39.375,,,,1.3766,0.347421814,0.018027434,0.104018644,,,,
45,7,LB,2,01:07,5.625,39.375,,,,,,,,,,,
45,8,AP,2,01:07,5.625,39.375,,,,,,,,,,,
45,8,AP+LB,2,01:07,5.625,39.375,,,,,,,,,,,
45,8,AX,2,01:07,5.625,39.375,0,0,,,,,,,,,
45,8,CV,2,01:07,5.625,39.375,,,,1.3822,0.700246047,0.017229943,0.13177635,,,,
45,8,LB,2,01:07,5.625,39.375,,,,,,,,,,,
45,9,AP,2,01:07,5.625,39.375,,,,,,,,,,,
45,9,AP+LB,2,01:07,5.625,39.375,,,,,,,,,,,
45,9,AX,2,01:07,5.625,39.375,0,0,,,,,,,,,
45,9,CV,2,01:07,5.625,39.375,,,,1.3452,0.464813906,0.016177661,0.133419409,,,,
45,9,LB,2,01:07,5.625,39.375,,,,,,,,,,,
90,1,AP,8,01:07,11.25,78.75,4000,0,3,1.2653,0.213158574,0.021391192,0.100056101,60.98969072,32.14583333,35.69444444,203.5462963
90,1,AP+LB,8,01:07,11.25,78.75,4000,1750,1,1.424,0.372917474,0.019309486,0.110164202,73.50515464,18.34375,0,164.919697
90,1,AX,8,01:07,11.25,78.75,0,0,1,1.2504,0.387244503,0.02469494,0.16728218,75.69072165,12,72.68888889,225.5777778
90,1,CV,8,01:07,11.25,78.75,4400,500,3,1.138975,1.102869116,0.023424207,0.143840621,114.2680412,46.28125,0,112.8925926
90,1,LB,8,01:07,11.25,78.75,0,3800,3,1.28145,0.145711492,0.0228094,0.105714605,139.1649485,66.30208333,0,95.90416667
90,2,AP,8,01:07,11.25,78.75,1300,0,0,1.209,0.39,0.029247576,0.236,113.7216495,45.33333333,30.88333333,129.1611111
90,2,AP+LB,8,01:07,11.25,78.75,1150,1050,22,1.375,0.235736677,0.011243524,0.125731895,136.7113402,46.33333333,0,125.3309524
90,2,AX,8,01:07,11.25,78.75,0,0,2,1.3516,0.808,0.022756726,0.152273078,68.69072165,34.80208333,47.77777778,63.97
90,2,CV,8,01:07,11.25,78.75,307200,500,3,1.0506,0.311,0.017802395,0.128717259,51.4742268,21.23958333,54.93809524,219.9333333
90,2,LB,8,01:07,11.25,78.75,0,6400,5,1.2706,0.393,0.023258022,0.22,70.35051546,56.14583333,53.85,70.96018519
90,3,AP,8,01:07,11.25,78.75,1450,0,4,1.1696,0.222351162,0.021181947,0.137,117.7628866,37.02083333,0,155.4833333
90,3,AP+LB,8,01:07,11.25,78.75,1250,300,26,1.638,0.631570024,0.012526231,0.098335395,86.78350515,34.01041667,40.32777778,74.25277778
90,3,AX,8,01:07,11.25,78.75,0,0,5,1.2274,0.241973619,0.02288383,0.102,87.46391753,25.61458333,51.01,89.134375
90,3,CV,8,01:07,11.25,78.75,10000,4400,3,1.022,0.352435982,0.018838273,0.170507674,113.1443299,31.16666667,32.9,102.5107143
90,3,LB,8,01:07,11.25,78.75,0,700,2,1.232,0.236218889,0.022439619,0.128,91.67010309,28.94791667,74.54166667,147.1366667
90,4,AP,8,01:07,11.25,78.75,5040,0,3,1.35,0.50714615,0.01365043,0.148587323,101.9896907,78.78125,44.13888889,82.46153846
90,4,AP+LB,8,01:07,11.25,78.75,800,1850,4,1.449,0.6662602,0.015077318,0.141427016,61.19587629,44.88541667,77.65,116.3
90,4,AX,8,01:07,11.25,78.75,0,0,3,1.2082,0.877442958,0.014675359,0.159924134,92.30927835,77.51041667,42.98333333,71.259375
90,4,CV,8,01:07,11.25,78.75,6400,4066.666667,5,1.2825,0.283761443,0.015324636,0.203144396,53.88659794,46.29166667,62.31,47.74230769
90,4,LB,8,01:07,11.25,78.75,0,11000,2,1.2396,0.418419005,0.018251817,0.197293657,82.94845361,69.3125,49.72222222,80.92833333
90,5,AP,8,01:07,11.25,78.75,10000,0,3,1.3326,0.297,0.015592992,0.176248497,39.69072165,26.98958333,46.10208333,127.3238095
90,5,AP+LB,8,01:07,11.25,78.75,1600,1650,3,1.2812,0.629074422,0.017006287,0.220614227,105.1340206,67.79166667,42.22666667,85.23194444
90,5,AX,8,01:07,11.25,78.75,0,0,1,1.2144,0.346241205,0.018288236,0.165,80.78350515,15.15625,42.26333333,244.60625
90,5,CV,8,01:07,11.25,78.75,10400,300,0,1.2008,0.502407292,0.017521925,0.192228334,96.63917526,34.16666667,49.55,95.07314815
90,5,LB,8,01:07,11.25,78.75,0,6006.666667,2,1.3836,0.358,0.015302665,0.199821843,109.6907216,26.05208333,37.15,204.4592593
90,6,AP,8,01:07,11.25,78.75,,,,,,,,,,,
90,6,AP+LB,8,01:07,11.25,78.75,,,,,,,,,,,
90,6,AX,8,01:07,11.25,78.75,0,0,,,,,,,,,
90,6,CV,8,01:07,11.25,78.75,,,,1.4584,0.298123017,0.020370362,0.059232124,,,,
90,6,LB,8,01:07,11.25,78.75,,,,,,,,,,,
90,7,AP,8,01:07,11.25,78.75,,,,,,,,,,,
90,7,AP+LB,8,01:07,11.25,78.75,,,,,,,,,,,
90,7,AX,8,01:07,11.25,78.75,0,0,,,,,,,,,
90,7,CV,8,01:07,11.25,78.75,,,,1.263,0.550793487,0.020165301,0.124797686,,,,
90,7,LB,8,01:07,11.25,78.75,,,,,,,,,,,
90,8,AP,8,01:07,11.25,78.75,,,,,,,,,,,
90,8,AP+LB,8,01:07,11.25,78.75,,,,,,,,,,,
90,8,AX,8,01:07,11.25,78.75,0,0,,,,,,,,,
90,8,CV,8,01:07,11.25,78.75,,,,,,0.07001122,0.477632541,,,,
90,8,LB,8,01:07,11.25,78.75,,,,,,,,,,,
90,9,AP,8,01:07,11.25,78.75,,,,,,,,,,,
90,9,AP+LB,8,01:07,11.25,78.75,,,,,,,,,,,
90,9,AX,8,01:07,11.25,78.75,0,0,,,,,,,,,
90,9,CV,8,01:07,11.25,78.75,,,,2.08525,0.320390466,0.010764434,0.068812747,,,,
90,9,LB,8,01:07,11.25,78.75,,,,,,,,,,,
180,1,AP,14,01:07,22.5,157.5,41600,0,6,1.26055,,0.020246239,,48.58762887,40.91666667,42.7,111.9263889
180,1,AP+LB,14,01:07,22.5,157.5,6400,500,12,1.279,0.630880807,0.014734334,0.202532876,121.0412371,41.5,0,125.3577778
180,1,AX,14,01:07,22.5,157.5,0,0,4,1.24435,0.783894078,0.037274424,0.198390357,101.0927835,29.72916667,0,102.152381
180,1,CV,14,01:07,22.5,157.5,4400,0,7,1.244075,0.445621016,0.026118634,0.138240589,89.37113402,29.07291667,32.05,129.4116667
180,1,LB,14,01:07,22.5,157.5,0,700,8,1.23915,0.117199867,0.024834753,0.143909231,70.43298969,25.60416667,47.23333333,160.7
180,2,AP,14,01:07,22.5,157.5,6400,0,5,1.1364,0.614,0.030477151,0.170167875,69.42268041,19.29166667,38.66666667,415.7433333
180,2,AP+LB,14,01:07,22.5,157.5,22000,2200,40,1.35,0.342324022,0.012568124,0.140984826,57.13402062,33.83333333,42.43333333,116.7933333
180,2,AX,14,01:07,22.5,157.5,0,0,10,1.16,0.77,0.025885687,0.200013143,74.02061856,27,34.95,268.4119048
180,2,CV,14,01:07,22.5,157.5,716800,0,11,1.3192,0.763,0.019438929,0.153181995,90.04123711,24.0625,48.12222222,218.6645833
180,2,LB,14,01:07,22.5,157.5,0,1300,3,1.2328,0.543,0.021909756,0.184110774,60.1443299,28.22916667,32.29166667,83.28916667
180,3,AP,14,01:07,22.5,157.5,6800,0,13,1.3466,0.42303538,0.016570156,0.158,60.53608247,27.26041667,35.3547619,90.1377193
180,3,AP+LB,14,01:07,22.5,157.5,5600,900,41,1.374,0.753072942,0.016860186,0.163998925,47.02061856,50.66666667,53.65897436,49.78115942
180,3,AX,14,01:07,22.5,157.5,0,0,6,1.18,0.599780438,0.018811594,0.149,47.49484536,33.13541667,51.94901961,98.96416667
180,3,CV,14,01:07,22.5,157.5,300,4000,2,1.1188,0.51962693,0.02444706,0.244776534,164.0309278,29.45833333,0,130.3111111
180,3,LB,14,01:07,22.5,157.5,0,1000,4,1.1822,0.455675597,0.023037928,0.153,62.5257732,32.125,38.84444444,56.43466667
180,4,AP,14,01:07,22.5,157.5,18400,0,5,1.298,0.431560844,0.018900324,0.204403856,132.8453608,52.69791667,39.2,151.3462963
180,4,AP+LB,14,01:07,22.5,157.5,11600,750,4,1.698,0.425437219,0.018318307,0.184398892,114.0206186,68.75,39.08333333,88.0469697
180,4,AX,14,01:07,22.5,157.5,0,0,6,1.2676,0.16227217,0.018538971,0.153958177,101.2061856,39.47916667,137.15,160.2574074
180,4,CV,14,01:07,22.5,157.5,14400,875,10,1.3485,0.71575074,0.019138074,0.228394746,98.98969072,37.96875,39.80555556,82.09642857
180,4,LB,14,01:07,22.5,157.5,0,,3,1.2372,0.922307499,0.019212378,0.144563332,113.0721649,61.4375,50.31666667,101.1625
180,5,AP,14,01:07,22.5,157.5,16200,0,,1.2612,0.393,0.014291468,0.172481313,42.36082474,8.6875,61.3,151.8238095
180,5,AP+LB,14,01:07,22.5,157.5,,,1,1.3034,0.790126397,0.013900658,0.224824099,58.54639175,15.88541667,46.63095238,163.2708333
180,5,AX,14,01:07,22.5,157.5,0,0,7,1.3698,0.947575581,0.019626853,0.226,56.94845361,12.40625,46.37407407,128.7677083
180,5,CV,14,01:07,22.5,157.5,6400,3350,10.5,1.1898,0.906547826,0.015719039,0.202802156,96.35051546,26.3125,35.4,153.1347222
180,5,LB,14,01:07,22.5,157.5,0,29400,4,1.3044,0.534,0.016533512,0.226383548,85.59793814,17.48958333,44.89166667,182.6266667
180,6,AP,14,01:07,22.5,157.5,,,,,,,,,,,
180,6,AP+LB,14,01:07,22.5,157.5,,,,,,,,,,,
180,6,AX,14,01:07,22.5,157.5,0,0,,,,,,,,,
180,6,CV,14,01:07,22.5,157.5,,,,1.4106,0.462337951,0.0152811,0.125482994,,,,
180,6,LB,14,01:07,22.5,157.5,,,,,,,,,,,
180,7,AP,14,01:07,22.5,157.5,,,,,,,,,,,
180,7,AP+LB,14,01:07,22.5,157.5,,,,,,,,,,,
180,7,AX,14,01:07,22.5,157.5,0,0,,,,,,,,,
180,7,CV,14,01:07,22.5,157.5,,,,1.22,0.5702067,0.023281736,0.202368106,,,,
180,7,LB,14,01:07,22.5,157.5,,,,,,,,,,,
180,8,AP,14,01:07,22.5,157.5,,,,,,,,,,,
180,8,AP+LB,14,01:07,22.5,157.5,,,,,,,,,,,
180,8,AX,14,01:07,22.5,157.5,0,0,,,,,,,,,
180,8,CV,14,01:07,22.5,157.5,,,,1.374,0.704425099,0.026297997,0.112516708,,,,
180,8,LB,14,01:07,22.5,157.5,,,,,,,,,,,
180,9,AP,14,01:07,22.5,157.5,,,,,,,,,,,
180,9,AP+LB,14,01:07,22.5,157.5,,,,,,,,,,,
180,9,AX,14,01:07,22.5,157.5,0,0,,,,,,,,,
180,9,CV,14,01:07,22.5,157.5,,,,1.2624,0.800623129,0.02347288,0.139003141,,,,
180,9,LB,14,01:07,22.5,157.5,,,,,,,,,,,
360,1,AP,20,01:07,45,315,19200,0,8,1.25605,0.71025531,0.027944465,0.221587614,30.65979381,18.20833333,81.78916667,138.0869048
360,1,AP+LB,20,01:07,45,315,8800,200,23,1.278,1.656424174,0.02210062,0.220339867,72.37113402,27.85416667,30.55,96.59270833
360,1,AX,20,01:07,45,315,0,0,8,1.2402,0.58847328,0.035315634,0.247113118,73.79381443,26.30208333,45.11,101.6655556
360,1,CV,20,01:07,45,315,29333.33333,800,3,1.234658333,0.221667973,0.029980362,0.186331741,151.3917526,29.34375,0,201.3259259
360,1,LB,20,01:07,45,315,0,1150,1,1.30475,0.461130294,0.027138241,0.171786113,79.78350515,26.04166667,59.52916667,156.8106061
360,2,AP,20,01:07,45,315,4800,0,16,1.133,0.363,0.025393735,0.16017226,63.80412371,48.26041667,40.89166667,89.41944444
360,2,AP+LB,20,01:07,45,315,7200,750,4,1.449,0.342591227,0.011704466,0.181970226,67.73195876,24.13541667,39.63333333,269.3071429
360,2,AX,20,01:07,45,315,0,0,6,1.2058,0.365,0.037929308,0.147374082,86.32989691,36.75,49.77333333,127.1202381
360,2,CV,20,01:07,45,315,12000,800,6,0.985333333,1.022,0.022318201,0.194084147,65.62886598,34.92708333,42.34375,109.4177083
360,2,LB,20,01:07,45,315,0,850,1,1.408,0.576,0.019957012,0.202349075,95.31958763,31.71875,33.18333333,81.30701754
360,3,AP,20,01:07,45,315,1600,0,22,1.2444,0.532416184,0.020567944,0.166,64.20618557,28.53125,53.08205128,57.58452381
360,3,AP+LB,20,01:07,45,315,6400,700,9,1.356,0.942592046,0.014895008,0.154708956,107.8659794,36.86458333,0,129.5106061
360,3,AX,20,01:07,45,315,0,0,7,1.2036,0.95553256,0.021807086,0.159,130.3505155,41.96875,42.4,121.9533333
360,3,CV,20,01:07,45,315,4800,0,6,1.292,1.01242792,0.021739638,0.173187232,88.96907216,21.94791667,49.02333333,100.0555556
360,3,LB,20,01:07,45,315,0,1900,7,1.2922,0.680434117,0.026155545,0.242,77.26804124,36.14583333,37.8625,73.08981481
360,4,AP,20,01:07,45,315,10800,0,19,1.2504,0.94575545,0.016873654,0.195589585,65.56701031,33.86458333,52.29791667,119.3575758
360,4,AP+LB,20,01:07,45,315,11600,1100,13,1.424,0.726630774,0.022998247,0.206986146,92.67010309,51.59375,36.18333333,102.4166667
360,4,AX,20,01:07,45,315,0,0,15,1.2068,0.904683586,0.023297468,0.201,76.24742268,22.26041667,35.55,140.9111111
360,4,CV,20,01:07,45,315,51200,5200,8,1.3675,0.543817833,0.012684573,0.250718203,73.24742268,51.28125,70.53125,70.2125
360,4,LB,20,01:07,45,315,0,2220,22,1.1896,1.063853536,0.016453163,0.238812129,72.36082474,43.86458333,46.06818182,93.01145833
360,5,AP,20,01:07,45,315,52800,0,5,1.3964,0.355,0.020517142,0.161811402,82.57731959,22.59375,38.91,122.46
360,5,AP+LB,20,01:07,45,315,6400,550,13,1.2626,0.579235929,0.019106704,0.248490484,31.40206186,18.46875,91.63444444,171.2958333
360,5,AX,20,01:07,45,315,0,0,9,1.3446,0.557446796,0.019125357,0.213,81.72164948,39.84375,0,96.76041667
360,5,CV,20,01:07,45,315,12800,1000,6,1.2938,0.720635584,0.019575143,0.197531402,25.37113402,14.76041667,61.37037037,141.4522222
360,5,LB,20,01:07,45,315,0,7800,3,1.3292,0.726,0.018889727,0.200920029,55.53608247,13.65625,30.91666667,98.49722222
360,6,AP,20,01:07,45,315,,,,,,,,,,,
360,6,AP+LB,20,01:07,45,315,,,,,,,,,,,
360,6,AX,20,01:07,45,315,0,0,,,,,,,,,
360,6,CV,20,01:07,45,315,,,,1.2672,0.54896794,0.018811752,0.114421947,,,,
360,6,LB,20,01:07,45,315,,,,,,,,,,,
360,7,AP,20,01:07,45,315,,,,,,,,,,,
360,7,AP+LB,20,01:07,45,315,,,,,,,,,,,
360,7,AX,20,01:07,45,315,0,0,,,,,,,,,
360,7,CV,20,01:07,45,315,,,,1.4124,0.461748735,0.018032268,0.11766196,,,,
360,7,LB,20,01:07,45,315,,,,,,,,,,,
360,8,AP,20,01:07,45,315,,,,,,,,,,,
360,8,AP+LB,20,01:07,45,315,,,,,,,,,,,
360,8,AX,20,01:07,45,315,0,0,,,,,,,,,
360,8,CV,20,01:07,45,315,,,,1.351666667,0.937853973,0.026226216,0.119305791,,,,
360,8,LB,20,01:07,45,315,,,,,,,,,,,
360,9,AP,20,01:07,45,315,,,,,,,,,,,
360,9,AP+LB,20,01:07,45,315,,,,,,,,,,,
360,9,AX,20,01:07,45,315,0,0,,,,,,,,,
360,9,CV,20,01:07,45,315,,,,1.321,0.732687423,0.023208692,0.128128772,,,,
360,9,LB,20,01:07,45,315,,,,,,,,,,,
